round_epochs,val_loss,val_f1score,val_acc,loss,f1score,acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,network,optimizer,shapes
50,10.53502689049258,0.5012218075537542,0.339181286375425,9.773723918588916,0.5544368441979489,0.3869346725431519,relu,28,0.0,50,10,5,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.10760313978320674,0.0,0.6608187211187262,0.11170081494741105,0.04866436812745866,0.6231155838798638,relu,36,0.8,200,30,5,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,10.53502689049258,0.5012218075537542,0.339181286375425,9.73910722301234,0.5502573477862468,0.3869346738161154,elu,28,0.1,100,10,0,glorot_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,0.6459726157941317,0.0,0.6608187211187262,0.6677474610170527,0.0,0.6130653308264574,relu,36,0.1,150,20,3,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,triangle
200,5.466956305922124,0.0,0.6608187137988576,6.236649988188134,0.0,0.6130653272322075,elu,12,0.0,200,20,0,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.6445516271200794,0.0,0.6608187078732496,0.6674541887925498,0.0,0.6130653272322075,elu,20,0.1,200,10,2,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,triangle
50,0.28662392619060495,0.5040644616411444,0.33918128846681606,0.2658890834705314,0.5525690973104544,0.386934666777376,elu,44,0.0,50,40,5,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,brick
150,0.23080179957967056,0.8376047203415319,0.912280703845777,0.29743150554260417,0.8466657331241435,0.8894472319876129,elu,36,0.5,150,10,2,random_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Nadam'>,brick
50,0.14713036752583689,0.0,0.6608187137988576,0.1677041560336573,0.0,0.6130653257346034,elu,12,0.5,50,30,1,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.15647339027876045,0.5012218075537542,0.339181286375425,0.11917548023875635,0.17724021969728135,0.6155778888481945,elu,28,0.8,100,10,2,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,5.466956361692551,0.0,0.6608187183302049,6.236650082444379,0.0,0.6130653233384368,relu,44,0.0,150,30,3,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.2089974217944675,0.893596841577898,0.9356724992830153,0.2998203483957741,0.8195400070305445,0.8869346703716259,elu,20,0.5,150,10,1,random_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.3663298376122413,0.7222079735750343,0.853801165059296,0.45611305722040146,0.7204378286198755,0.7989949664877887,elu,44,0.1,150,10,2,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,brick
100,0.6475522807467053,0.0,0.6608187183302049,0.6674185559977239,0.0,0.6105527728047203,relu,44,0.8,100,10,2,random_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,0.04209770301454946,0.821048168759597,0.9064327603892276,0.08484455044545121,0.47098671820894555,0.7286432106890272,relu,36,0.5,150,10,4,random_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,funnel
200,0.14713036517302194,0.0,0.6608187183302049,0.16784487462522996,0.0,0.6130653242369992,elu,44,0.1,200,30,5,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.06832738351403621,0.6932533048746878,0.8888888944659317,0.10888724950090725,0.0958363147237193,0.6306532648340542,elu,12,0.8,100,20,3,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,funnel
100,0.4120828783047169,0.8720538264129594,0.9239765956387882,1.9823738164900144,0.7692941499115834,0.8291457262470494,relu,28,0.1,100,30,0,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adam'>,funnel
100,0.18016514813865137,0.8926795156378495,0.9356724992830153,0.1431491321336534,0.907013144924413,0.9321607938363924,elu,20,0.0,100,20,2,random_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,10.535026500099583,0.5001515275553653,0.33918128515544693,9.773723856288584,0.5531864444814135,0.38693467606252163,relu,36,0.0,100,40,2,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adam'>,brick
200,0.23767192112772087,0.706620054286823,0.8947368504708273,0.29467871317162586,0.8510361996727374,0.8994974946256858,relu,12,0.5,200,20,1,random_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Nadam'>,triangle
200,0.14713036517302194,0.0,0.6608187183302049,0.16784487215418312,0.0,0.6130653374159156,relu,44,0.1,200,30,0,glorot_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,funnel
100,5.466956361692551,0.0,0.6608187183302049,5.418098306439547,0.18598340728774143,0.633165819860583,relu,44,0.8,100,40,0,random_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adam'>,funnel
200,2.0580744199585497,0.0,0.6608187137988576,1.0159484941755708,0.1281646223523509,0.6356783874669866,relu,12,0.8,200,20,1,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.03969507795154003,0.8400327681797987,0.9122806850232577,0.034220306291689526,0.8855315932077379,0.9170854247395118,relu,28,0.0,150,10,2,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.6430523601191783,0.0,0.6608187183302049,0.6716873457084349,0.0,0.6105527728047203,elu,44,0.5,100,10,2,random_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.SGD'>,brick
50,0.14713037014007568,0.0,0.6608187211187262,0.16784488293693292,0.0,0.6130653320245407,relu,36,0.0,50,20,1,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adam'>,brick
150,0.3637142864584226,0.7838152486678452,0.8187134387897469,0.20125108081192228,0.8738338566904691,0.9095477458819672,elu,44,0.0,150,30,3,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.6420621596581755,0.0,0.660818716587379,0.7057427566255158,0.157951500847112,0.5904522657993451,elu,28,0.5,200,30,3,glorot_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.04648107577834213,0.7820919511611002,0.8479532149800083,0.045947227786159395,0.8010277550424164,0.8693467360645083,elu,12,0.5,150,30,4,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.SGD'>,triangle
100,0.14713036517302194,0.0,0.6608187183302049,0.1721216335368516,0.15752381707855206,0.6030150783720927,elu,44,0.8,100,40,0,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.3520192332042937,0.6909055514642369,0.8713450334225482,0.2806827612408441,0.8507233324961446,0.884422103364264,elu,20,0.1,200,20,3,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,brick
50,0.04290930829855085,0.8076630475228292,0.894736837922481,0.0458203220842921,0.8313732797176994,0.8844221099537222,elu,20,0.1,50,20,1,random_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.15534266336053087,0.8733702594773811,0.9239766095813952,0.17558263356437037,0.8952254341475329,0.9271356843823764,elu,12,0.1,150,10,1,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.024694073749215978,0.8814643652815568,0.9298245593121177,0.020854039141093964,0.9127681764525983,0.9396984906651866,elu,36,0.0,200,20,3,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.14713036752583689,0.0,0.6608187137988576,0.16784487428826902,0.0,0.6130653284302908,elu,12,0.0,150,20,0,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,triangle
50,0.3652645224019101,0.812245604239012,0.9005847886988991,0.5011387549752566,0.5913781179255576,0.7713567881128895,elu,36,0.5,50,10,4,random_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adam'>,funnel
50,0.1078700100382169,0.0,0.6608187078732496,0.12415593188611707,0.01256281407035176,0.6005025140604182,relu,20,0.5,50,20,2,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,triangle
200,0.21832260284681768,0.861676065545333,0.912280687811779,0.17649507911960086,0.9013116299806527,0.9271356724015433,elu,20,0.0,200,20,3,random_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.030326893847239644,0.8604009622021725,0.9239766033072221,0.023467738658713936,0.8980527906561616,0.929648234616572,elu,36,0.1,200,10,5,random_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,funnel
200,0.6450954630360966,0.0,0.660818716587379,0.6673919819108206,0.0,0.6130653230389159,relu,28,0.0,200,30,2,random_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,funnel
50,0.21407670924189495,0.8748817499618085,0.918128642422414,0.22691986236215836,0.8833401661422384,0.9195979791669989,elu,20,0.0,50,30,2,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.28665055012145235,0.5012218075537542,0.339181286375425,0.2659360418966667,0.5522493237826094,0.38693467696108413,relu,28,0.0,200,30,2,glorot_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
50,0.1471303697043692,0.0,0.660818716587379,0.1678448698328967,0.0,0.6130653272322075,relu,28,0.5,50,40,1,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.1471303697043692,0.0,0.660818716587379,0.16784487717115698,0.0,0.6130653314254991,relu,28,0.0,100,40,3,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,brick
100,5.195963276757134,0.0,0.6608187078732496,3.3126786689662455,0.17973313694024207,0.5678392022698369,relu,20,0.8,100,10,0,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,funnel
100,5.4669564592908,0.0,0.6608187078732496,5.6947567666595305,0.02105766729493836,0.6105527624712518,relu,20,0.5,100,40,3,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,triangle
150,5.466956305922124,0.0,0.6608187137988576,6.236650055899708,0.0,0.6130653218408326,elu,12,0.0,150,40,0,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.14713036752583689,0.0,0.6608187137988576,0.16121912859941848,0.020100499517354535,0.6155778870510695,relu,12,0.5,200,10,1,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.6456565463054947,0.0,0.6608187078732496,0.6670840295714948,0.0,0.6130653257346034,elu,20,0.8,200,10,4,random_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.2866505457643877,0.5040644616411444,0.33918128846681606,0.26593603560672935,0.551777363422528,0.3869346691735426,relu,44,0.0,200,20,1,glorot_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
150,0.28665055012145235,0.5012218075537542,0.339181286375425,0.26593604129762505,0.5506097666881792,0.386934678009407,elu,28,0.0,150,10,0,glorot_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adam'>,brick
100,0.029021729726146236,0.8310219624586273,0.9239766095813952,0.029166094699041478,0.8747612193002173,0.9170854289328033,relu,12,0.1,100,40,2,random_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adam'>,brick
100,0.14713036752583689,0.0,0.6608187137988576,0.1678448741385086,0.0,0.6130653269326867,relu,12,0.0,100,30,1,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,triangle
50,0.14713036700298912,0.0,0.6608187211187262,0.2204169485736732,0.43325922656897925,0.48994974395138535,relu,36,0.8,50,20,0,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.6463244086817691,0.0,0.6608187137988576,0.6692500431932996,0.0,0.6130653257346034,elu,12,0.1,200,40,2,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.14713036700298912,0.0,0.6608187211187262,0.1689347770046349,0.0,0.6105527599253248,relu,36,0.1,200,20,1,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
50,10.535026762220594,0.49677590354841356,0.3391812844583166,9.773723798780585,0.5441889825777791,0.38693467486443833,elu,20,0.0,50,10,0,random_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.6469843659484595,0.0,0.6608187183302049,0.6693489695314186,0.0,0.6130653275317283,relu,44,0.8,200,30,2,random_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,triangle
200,5.466956361692551,0.0,0.6608187183302049,5.233872655648083,0.12946910998929087,0.6155778978338193,elu,44,0.8,200,30,0,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.025298367891656726,0.8546448726403085,0.9181286598506727,0.02358596405100976,0.9028454695514698,0.9321607986287256,relu,36,0.1,150,20,4,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.03406281050428073,0.8022887584758781,0.9005847841675518,0.05676086292831443,0.7702220879008422,0.8492462302572165,relu,28,0.5,150,10,2,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Nadam'>,triangle
150,5.3270629023947915,0.0,0.6608187183302049,1.639984693059969,0.0,0.6130653308264574,relu,44,0.8,150,10,0,glorot_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adam'>,brick
100,0.14713036517302194,0.0,0.6608187183302049,0.1620165382198353,0.4419762603002577,0.6281407056142337,relu,44,0.8,100,10,0,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.3560266224612967,0.7752350962650009,0.8771929713020548,0.4392818032796659,0.7324906000539885,0.8291457268460911,relu,44,0.5,100,20,4,random_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.SGD'>,brick
50,0.11590266776712317,0.0,0.6608187211187262,0.1192384285842953,0.0,0.6130653266331658,relu,36,0.1,50,40,3,glorot_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
150,0.16273004470164315,0.8778784243684066,0.9181286577592817,0.13960972204383218,0.9299110991870938,0.9447236222837438,elu,12,0.0,150,10,5,random_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,0.17982707086035557,0.900637874477788,0.935672496494494,0.1581684112848349,0.9296896430715245,0.9472361767112311,elu,28,0.0,100,20,0,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.1471303630816309,0.0,0.6608187211187262,0.16784487747067783,0.0,0.6130653266331658,elu,36,0.0,200,30,1,random_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,brick
100,10.535026500099583,0.5001515275553653,0.33918128515544693,9.77372380417196,0.5542579089576875,0.38693466947306343,relu,36,0.0,100,20,0,random_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.6458496461834824,0.0,0.660818716587379,0.6674255444176832,0.0,0.6130653314254991,relu,28,0.1,200,10,3,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.14713036700298912,0.0,0.6608187211187262,0.15963568774300005,0.00952128938694096,0.6155778906453195,relu,36,0.1,100,40,4,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.03050378466036951,0.8593351056701258,0.9239765956387882,0.030545152459368483,0.8704532630479516,0.9095477315049675,relu,28,0.5,200,40,3,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,0.6444988142677218,0.0,0.6608187183302049,0.6605589452700399,0.2728994171224048,0.6507537790279293,elu,44,0.8,50,40,5,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,brick
200,0.02229525882761642,0.8963815775531078,0.9356724992830153,0.01835837060510738,0.9403737945173254,0.9547738630567962,elu,20,0.0,200,20,2,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,funnel
100,0.6456663849060995,0.0,0.6608187137988576,2.067413278560543,0.09397201367359065,0.5979899455554522,relu,12,0.5,100,40,4,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,0.06631853026256226,0.6628439478706896,0.8771929908217045,0.06897544587527088,0.8304941043182833,0.9020100520483813,relu,12,0.0,150,30,4,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,funnel
150,0.14713036752583689,0.0,0.6608187137988576,0.16784487342714666,0.0,0.6130653249858012,relu,12,0.0,150,10,3,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,triangle
200,0.10808057490496607,0.0,0.6608187183302049,0.12998369987586036,0.10446647251371163,0.5929648136373741,relu,44,0.8,200,40,2,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.1438428072901497,0.0,0.6608187183302049,0.15578097090050202,0.25700557142046826,0.5326633117905814,elu,44,0.8,150,30,5,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,funnel
100,0.05959548616008452,0.871274074964356,0.9181286354511105,0.05340500250833118,0.879175930766005,0.9120602994108918,elu,28,0.0,100,10,4,random_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.025572119868899647,0.8693014414686906,0.9239766284039146,0.020748320435777533,0.89820979288475,0.9296482400079469,elu,36,0.0,150,10,5,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,5.466956289190995,0.0,0.6608187211187262,6.236650021231953,0.0,0.6130653239374784,elu,36,0.0,100,40,3,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,5.466956305922124,0.0,0.6608187137988576,6.236650026024287,0.0,0.6130653260341242,relu,12,0.0,150,40,1,glorot_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Nadam'>,triangle
50,0.10631206810300113,0.0,0.660818716587379,0.13724844651905135,0.21332013929010035,0.5477386906218888,elu,28,0.5,50,10,3,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,triangle
150,3.69565823203639,0.48893594114403977,0.3274853794198287,0.9708374876472818,0.03163184015894655,0.6005025173551474,relu,36,0.8,150,10,1,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.2866346145931043,0.5001515275553653,0.33918128515544693,0.16436483647356082,0.20471450282101655,0.5577889507140347,relu,36,0.8,200,10,0,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.02919628079000272,0.8313966017020377,0.9064327447037948,0.0236183447838204,0.8944807406046882,0.9271356759957932,elu,36,0.1,200,30,5,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.028690156250462284,0.8366866613689222,0.9122807017543859,0.024519063438752188,0.9141656921137518,0.9371859245563872,relu,20,0.1,150,10,4,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.14713036700298912,0.0,0.6608187211187262,0.18646629424250905,0.241434539307901,0.570351765383428,elu,36,0.8,200,30,0,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.033625083240239245,0.8364404345813551,0.9181286598506727,0.03318110649385045,0.8655451991450247,0.9120602919228712,elu,36,0.1,100,30,1,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.6448252479932461,0.0,0.6608187183302049,0.6576883505337202,0.1179783517990879,0.6306532669306999,elu,44,0.8,200,20,4,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,brick
200,0.06124576107103225,0.7003795560340436,0.8538011807447289,0.04377726756092442,0.8404895207989755,0.8994974850410193,elu,28,0.0,200,20,3,random_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.10748484822218879,0.0,0.6608187137988576,0.11323201139668125,0.0,0.6130653260341242,relu,12,0.1,200,40,3,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,funnel
100,10.535026500099583,0.5001515275553653,0.33918128515544693,9.186026976336187,0.5358848782939527,0.41959799219615496,relu,36,0.5,100,20,0,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
